Chr,Start,End,GeneID,Homolog_Anolis,Homolog_Python,Homolog_Thamnophis,Module,Gene_MM,Gene_TS
scaffold-ma5,85039629,85051079,maker-scaffold-ma5-augustus-gene-283.4,ephb3,EPHB3,LOC106554924,firebrick4,0.868901088,0.871364237
scaffold-ma5,85430195,85441213,maker-scaffold-ma5-augustus-gene-284.4,dpp3,DPP3,DPP3,firebrick4,0.691654428,0.457086455
scaffold-ma5,85430195,85441213,maker-scaffold-ma5-augustus-gene-284.4,dpp3,DPP3,DPP3,midnightblue,0.954551203,0.680309281
scaffold-ma5,86106958,86139596,augustus_masked-scaffold-ma5-processed-gene-287.2,LOC100560197,LOC103061770,LOC106552300,bisque4,0.761752456,0.459624161
scaffold-ma5,86519216,86538141,maker-scaffold-ma5-augustus-gene-288.9,LOC100562569,LOC103061770,LOC106552300,firebrick4,0.860585992,0.423978247
scaffold-ma5,86519216,86538141,maker-scaffold-ma5-augustus-gene-288.9,LOC100562569,LOC103061770,LOC106552300,bisque4,0.923980047,0.721424893
scaffold-ma5,86597396,86605207,augustus_masked-scaffold-ma5-processed-gene-288.6,LOC100567474,LOC103061770,LOC106552300,firebrick4,0.778430918,0.323736554
scaffold-ma5,86597396,86605207,augustus_masked-scaffold-ma5-processed-gene-288.6,LOC100567474,LOC103061770,LOC106552300,midnightblue,0.919412356,0.551063883
scaffold-ma5,87120614,87161599,augustus_masked-scaffold-ma5-processed-gene-290.4,rnpepl1,RNPEPL1,RNPEP,bisque4,0.679952382,0.555247784
scaffold-ma5,86958078,86977679,maker-scaffold-ma5-augustus-gene-290.19,ap2m1,AP2M1,AP2M1,bisque4,0.93321935,0.657886815
scaffold-ma5,86958078,86977679,maker-scaffold-ma5-augustus-gene-290.19,ap2m1,AP2M1,AP2M1,bisque4,0.776521739,0.641731109
scaffold-ma5,87217115,87249002,maker-scaffold-ma5-augustus-gene-290.25,LOC100566891,LOC103065533,LOC106552300,firebrick4,0.907408351,0.685767824
scaffold-mi3,194975,199791,augustus_masked-scaffold-mi3-processed-gene-0.2,pigb,PIGB,PIGB,bisque4,0.926225962,0.752493535
scaffold-mi3,797670,813161,maker-scaffold-mi3-augustus-gene-2.20,tbc1d2b,TBC1D2B,TBC1D2B,firebrick4,0.855215461,0.680586842
scaffold-mi3,797670,813161,maker-scaffold-mi3-augustus-gene-2.20,tbc1d2b,TBC1D2B,TBC1D2B,bisque4,0.89437493,0.457156122
scaffold-mi3,638282,648158,maker-scaffold-mi3-augustus-gene-2.15,aqp10,AQP9,AQP9,firebrick4,0.945097678,0.759329684
scaffold-mi3,727245,742954,maker-scaffold-mi3-augustus-gene-2.18,rnf111,RNF111,RNF111,bisque4,0.636194055,0.186045619
scaffold-mi3,841784,886790,maker-scaffold-mi3-augustus-gene-3.9,herc1,HERC1,HERC1,midnightblue,0.756435077,0.588308098
scaffold-mi3,841784,886790,maker-scaffold-mi3-augustus-gene-3.9,herc1,HERC1,HERC1,midnightblue,0.672603919,0.530203599
scaffold-mi3,841784,886790,maker-scaffold-mi3-augustus-gene-3.9,herc1,HERC1,HERC1,midnightblue,0.746966395,0.623762191
scaffold-mi3,915285,928811,maker-scaffold-mi3-augustus-gene-3.11,ca12,CA12,CA12,midnightblue,0.760004197,0.369786849
scaffold-mi3,965176,974566,maker-scaffold-mi3-augustus-gene-3.17,LOC100555770,TPM1,TPM1,bisque4,0.890259826,0.653709771
scaffold-mi3,1711470,1712642,maker-scaffold-mi3-augustus-gene-5.17,mcee,MCEE,MCEE,firebrick4,0.785844974,0.480639713
scaffold-mi3,1701753,1708442,augustus_masked-scaffold-mi3-processed-gene-5.10,mphosph10,MPHOSPH10,MPHOSPH10,midnightblue,0.880154613,0.71686721
scaffold-mi3,2015784,2019688,maker-scaffold-mi3-augustus-gene-6.12,adal,ADAL,ADAL,bisque4,0.899271779,0.562498361
scaffold-mi3,2086230,2099997,maker-scaffold-mi3-augustus-gene-7.4,thsd4,THSD4,NA,bisque4,0.84012331,0.607064443
scaffold-mi3,2490155,2504127,maker-scaffold-mi3-augustus-gene-8.21,ttpal,PTPN9,LOC106556041,midnightblue,0.827360317,0.660618304
scaffold-mi3,2399034,2416397,augustus_masked-scaffold-mi3-processed-gene-8.2,acsbg1,ACSBG1,ACSBG1,midnightblue,0.549512016,0.092947959
scaffold-mi3,2380844,2390774,maker-scaffold-mi3-augustus-gene-8.16,LOC100560360,LOC103067519,CIB2,bisque4,0.876664545,0.506238054
scaffold-mi3,3188395,3211011,maker-scaffold-mi3-augustus-gene-10.8,tspan3,TSPAN3,LOC106553979,firebrick4,0.953018331,0.789477766
scaffold-mi3,4003096,4027123,maker-scaffold-mi3-augustus-gene-13.16,arid3b,ARID3B,ARID3B,bisque4,0.922561452,0.640161126
scaffold-mi3,4077403,4083701,augustus_masked-scaffold-mi3-processed-gene-13.10,LOC103281297,EDC3,NA,bisque4,0.859097307,0.660504798
scaffold-mi3,4292134,4299670,maker-scaffold-mi3-augustus-gene-14.10,LOC103280759,LOC103052930,LOC106546107,bisque4,0.747777095,0.283427145
scaffold-mi3,4667511,4677298,maker-scaffold-mi3-augustus-gene-15.8,cd276,LOC103066101,LOC106552885,bisque4,0.719346623,0.352773822
scaffold-mi3,4983291,4996717,maker-scaffold-mi3-augustus-gene-16.14,LOC103281853,NYAP1,NYAP2,midnightblue,0.64478334,0.794934447
scaffold-mi3,4778843,4815320,augustus_masked-scaffold-mi3-processed-gene-16.0,neo1,NEO1,NEO1,midnightblue,0.902645117,0.538836045
scaffold-mi3,5255007,5273954,maker-scaffold-mi3-augustus-gene-17.9,parp6,PARP6,PARP8,midnightblue,0.896623715,0.742232072
scaffold-mi3,5885426,5901548,augustus_masked-scaffold-mi3-processed-gene-19.4,myef2,MYEF2,MYEF2,midnightblue,0.739575979,0.621892974
scaffold-mi3,6835045,6836737,augustus_masked-scaffold-mi3-processed-gene-22.4,tnfaip8l3,TNFAIP8L3,TNFAIP8L3,midnightblue,0.743396347,0.143610175
scaffold-mi3,6844648,6859933,maker-scaffold-mi3-augustus-gene-23.7,ap4e1,AP4E1,LOC106555875,midnightblue,0.944697231,0.652551308
scaffold-mi3,7724516,7739951,maker-scaffold-mi3-augustus-gene-25.13,csnk1g1,CSNK1G1,CSNK1G1,firebrick4,0.782161582,0.402046194
scaffold-mi3,7603407,7610786,maker-scaffold-mi3-augustus-gene-25.15,znf609,ZNF609,ZNF609,firebrick4,0.860585992,0.423978247
scaffold-mi3,7671476,7707915,augustus_masked-scaffold-mi3-processed-gene-25.6,trip4,TRIP4,TRIP4,midnightblue,0.616999252,0.401662859
scaffold-mi3,8144826,8193112,augustus_masked-scaffold-mi3-processed-gene-27.2,trpm7,TRPM7,TRPM7,midnightblue,0.779274539,0.557274535
scaffold-mi3,8580188,8590217,maker-scaffold-mi3-augustus-gene-28.21,bnc1,BNC1,BNC1,bisque4,0.907792623,0.647981896
scaffold-mi3,8863966,8895017,augustus_masked-scaffold-mi3-processed-gene-29.3,efl1,EFL1,LOC106554741,midnightblue,0.407592304,0.085543537
scaffold-mi3,9678142,9689570,maker-scaffold-mi3-augustus-gene-32.10,LOC100564753,PLIN1,LOC106552759,midnightblue,0.850163059,0.519581082
scaffold-mi3,9669028,9674618,maker-scaffold-mi3-augustus-gene-32.9,pex11a,PEX11A,PEX11A,midnightblue,0.647417823,0.349251689
scaffold-mi3,9731605,9752015,maker-scaffold-mi3-augustus-gene-32.15,ticrr,TICRR,TICRR,midnightblue,0.799404879,0.580532668
scaffold-mi3,9589746,9597507,maker-scaffold-mi3-augustus-gene-32.13,kiaa1024,KIAA1024,KIAA1024,firebrick4,0.872063019,0.573560666
scaffold-mi3,10421697,10433571,maker-scaffold-mi3-augustus-gene-34.10,mrpl46,MRPL46,NA,bisque4,0.907200782,0.775712604
scaffold-mi3,11705149,11761628,maker-scaffold-mi3-augustus-gene-39.8,pcsk6,PCSK6,LOC106538301,midnightblue,0.859994806,0.617518421
scaffold-mi3,11767032,11774092,maker-scaffold-mi3-augustus-gene-39.9,snrpa1,SNRPA1,SNRPA1,midnightblue,0.739575979,0.621892974
scaffold-mi3,11891176,11925512,augustus_masked-scaffold-mi3-processed-gene-39.6,LOC100554060,LRRK1,LRRK1,bisque4,0.80588332,0.670687404
scaffold-mi3,12521763,12549064,augustus_masked-scaffold-mi3-processed-gene-41.8,chd2,CHD2,CHD2,midnightblue,0.878558464,0.79906903
scaffold-mi3,13067062,13073244,maker-scaffold-mi3-augustus-gene-43.17,mtfmt,MTFMT,MTFMT,bisque4,0.889054318,0.774834078
scaffold-mi3,13096967,13100395,maker-scaffold-mi3-augustus-gene-43.25,parp16,PARP16,PARP16,firebrick4,0.742391509,0.578662484
scaffold-mi3,14504365,14523085,maker-scaffold-mi3-augustus-gene-48.9,LOC103280345,FAM169B,FAM169B,firebrick4,0.921435526,0.833392299
scaffold-mi3,15715255,15752313,augustus_masked-scaffold-mi3-processed-gene-52.0,aebp2,AEBP2,LOC106551975,midnightblue,0.890665551,0.508685624
scaffold-mi3,16640454,16652578,maker-scaffold-mi3-augustus-gene-54.43,wdr76,WDR76,WDR76,firebrick4,0.862671863,0.830161453
scaffold-mi3,16333340,16368113,maker-scaffold-mi3-augustus-gene-54.30,iqgap1,IQGAP1,LOC106546133,midnightblue,0.887940186,0.528329171
scaffold-mi3,16541453,16555882,augustus_masked-scaffold-mi3-processed-gene-54.8,anpep,ANPEP,ANPEP,firebrick4,0.858869109,0.954534108
scaffold-mi3,16308079,16323333,maker-scaffold-mi3-augustus-gene-54.29,LOC103282074,TP53BP1,TP53BP1,midnightblue,0.723734151,0.601637601
scaffold-mi3,16423993,16432583,maker-scaffold-mi3-augustus-gene-54.34,tle3,TLE3,LOC106551154,midnightblue,0.720258094,0.583602555
scaffold-mi3,16413335,16423203,maker-scaffold-mi3-augustus-gene-54.33,tle3,TLE1,LOC106555344,firebrick4,0.817484038,0.589171913
scaffold-mi3,16503345,16505691,maker-scaffold-mi3-augustus-gene-54.64,znf710,ZNF710,ZNF710,bisque4,0.88232993,0.718097287
scaffold-mi3,16475405,16483500,augustus_masked-scaffold-mi3-processed-gene-54.21,sema4b,SEMA4B,SEMA4B,bisque4,0.834848101,0.798816544
scaffold-mi3,16764390,16781462,maker-scaffold-mi3-augustus-gene-54.70,adamts7,LOC103059333,ADAMTS7,midnightblue,0.719565939,0.292194659
scaffold-mi3,16324206,16330754,maker-scaffold-mi3-augustus-gene-54.60,tubgcp4,TUBGCP4,TUBGCP4,bisque4,0.84012331,0.607064443
scaffold-mi3,16324206,16330754,maker-scaffold-mi3-augustus-gene-54.60,tubgcp4,TUBGCP4,TUBGCP4,midnightblue,0.775985135,0.580707766
scaffold-mi6,963610,979060,maker-scaffold-mi6-augustus-gene-3.14,LOC100567028,LOC103059505,LOC106539207,bisque4,0.827941803,0.682114946
scaffold-mi6,4925487,4958295,maker-scaffold-mi6-augustus-gene-16.8,papd5,PAPD5,LOC106555026,firebrick4,0.562585229,0.470013176
scaffold-mi6,5779466,5826255,maker-scaffold-mi6-augustus-gene-19.4,LOC100558155,LOC103065696,ABCC4,midnightblue,0.767553868,0.453500307
scaffold-mi6,5724745,5769324,maker-scaffold-mi6-augustus-gene-19.5,lonp2,LONP2,LONP1,midnightblue,0.90468803,0.617032224
scaffold-mi6,6123283,6137449,maker-scaffold-mi6-augustus-gene-20.12,dnaja2,DNAJA2,DNAJA2,bisque4,0.84012331,0.607064443
scaffold-mi6,6178207,6190401,maker-scaffold-mi6-augustus-gene-20.13,cch16orf87,LOC103066244,NA,bisque4,0.833123055,0.541534049
scaffold-mi6,6228821,6234378,maker-scaffold-mi6-augustus-gene-20.20,orc6,ORC6,ORC6,firebrick4,0.937037721,0.630669399
scaffold-mi6,5897385,5973639,augustus_masked-scaffold-mi6-processed-gene-20.1,phkb,PHKB,PHKB,firebrick4,0.849175822,0.584086531
scaffold-mi6,7141160,7166766,maker-scaffold-mi6-augustus-gene-23.9,uri1,URI1,URI1,midnightblue,0.873918747,0.745483832
scaffold-mi6,7141160,7166766,maker-scaffold-mi6-augustus-gene-23.9,uri1,URI1,URI1,midnightblue,0.877611683,0.586767538
scaffold-mi6,8542479,8547415,maker-scaffold-mi6-augustus-gene-28.8,pdcd5,PDCD5,PDCD5,midnightblue,0.946096293,0.634536991
scaffold-mi6,8588283,8588996,augustus_masked-scaffold-mi6-processed-gene-28.2,rgs9bp,RGS9BP,RGS9BP,midnightblue,0.912920734,0.621190083
scaffold-mi6,8595991,8641716,augustus_masked-scaffold-mi6-processed-gene-28.3,tdrd12,TDRD12,TDRD12,midnightblue,0.775985135,0.580707766
scaffold-mi6,8681934,8686179,maker-scaffold-mi6-augustus-gene-29.14,faap24,FAAP24,FAAP24,midnightblue,0.80849358,0.685876873
scaffold-mi6,8775237,8784204,maker-scaffold-mi6-augustus-gene-29.24,NA,GPATCH1,LOC106550078,midnightblue,0.879185152,0.617178156
scaffold-mi6,8889625,8902434,maker-scaffold-mi6-augustus-gene-29.27,aars,AARS,LOC106552878,firebrick4,0.921991152,0.534672031
scaffold-mi6,8937003,8952478,augustus_masked-scaffold-mi6-processed-gene-29.13,hsd11b2,LOC103059298,LOC106545466,midnightblue,0.79851806,0.51504183
scaffold-mi6,9084365,9090498,maker-scaffold-mi6-augustus-gene-30.8,ctcf,CTCF,CTCF,midnightblue,0.60837375,0.297515316
scaffold-mi6,9168555,9180796,maker-scaffold-mi6-augustus-gene-30.13,LOC103280044,LOC103062803,LOC106552258,midnightblue,0.922536977,0.729096792
scaffold-mi6,9517212,9532615,maker-scaffold-mi6-augustus-gene-31.20,elmo3,ELMO3,ELMO3,midnightblue,0.786057923,0.403011368
scaffold-mi6,9222686,9315984,augustus_masked-scaffold-mi6-processed-gene-31.0,LOC100561086,LOC103050844,LOC106551538,bisque4,0.84832554,0.507980429
scaffold-mi6,9795103,9809113,augustus_masked-scaffold-mi6-processed-gene-32.3,tk2,TK2,TK2,midnightblue,0.837792168,0.602107386
scaffold-mi6,9663864,9665477,augustus_masked-scaffold-mi6-processed-gene-32.4,pdp2,PDP2,PDP2,midnightblue,0.843047571,0.645572923
scaffold-mi6,12422339,12455041,augustus_masked-scaffold-mi6-processed-gene-41.6,plcg2,PLCG2,PLCG2,firebrick4,0.924664272,0.639309451
scaffold-mi6,12389996,12395748,maker-scaffold-mi6-augustus-gene-41.10,slc12a4,SLC12A4,SLC12A4,bisque4,0.890942528,0.654341895
scaffold-mi6,12753843,12761071,augustus_masked-scaffold-mi6-processed-gene-42.1,cch16orf46,NA,LOC106550641,midnightblue,0.846158722,0.533473869
scaffold-ma6,5775,6626,augustus_masked-scaffold-ma6-processed-gene-0.0,kiaa2013,KIAA2013,LOC106556163,midnightblue,0.804954908,0.538107708
scaffold-ma6,174815,179411,maker-scaffold-ma6-augustus-gene-0.13,taf3,LOC103062659,LOC106541039,firebrick4,0.91311584,0.609724642
scaffold-ma6,47816,59087,maker-scaffold-ma6-augustus-gene-0.11,clcn6,CLCN6,LOC106548494,midnightblue,0.798542386,0.531582027
scaffold-ma6,366799,382449,augustus_masked-scaffold-ma6-processed-gene-1.3,plekhm2,PLEKHM2,LOC106549987,bisque4,0.754251188,0.929795188
scaffold-ma6,400027,430683,augustus_masked-scaffold-ma6-processed-gene-1.4,smo,SMO,LOC106551934,midnightblue,0.692281597,0.738390217
scaffold-ma6,1188238,1235421,augustus_masked-scaffold-ma6-processed-gene-4.0,usp6nl,USP6NL,LOC106542089,midnightblue,0.604992611,0.685838352
scaffold-ma6,3243269,3246048,maker-scaffold-ma6-augustus-gene-10.11,LOC100562396,CLDN1,LOC106540346,bisque4,0.834527128,0.402082677
scaffold-ma6,3062861,3063940,augustus_masked-scaffold-ma6-processed-gene-10.6,bhlhe41,BHLHE41,LOC106552962,midnightblue,0.476700411,0.057354625
scaffold-ma6,3182438,3209407,maker-scaffold-ma6-augustus-gene-10.12,upf2,UPF2,UPF2,midnightblue,0.855343291,0.406802362
scaffold-ma6,7337132,7352369,augustus_masked-scaffold-ma6-processed-gene-24.3,ttll1,TTLL1,LOC106549232,midnightblue,0.796966626,0.489572976
scaffold-ma6,7297848,7303611,maker-scaffold-ma6-augustus-gene-24.9,tspo,TSPO,NA,midnightblue,0.90996232,0.564352781
scaffold-ma6,7693892,7741500,maker-scaffold-ma6-augustus-gene-25.3,cpne8,CPNE9,CPNE8,bisque4,0.837224005,0.481302278
scaffold-ma6,7862021,7868390,maker-scaffold-ma6-augustus-gene-26.6,alg10,LOC103065196,LOC106550290,firebrick4,0.799260987,0.455930004
scaffold-ma6,12580884,12588509,maker-scaffold-ma6-augustus-gene-42.13,rrnad1,RRNAD1,RRNAD1,firebrick4,0.91311584,0.609724642
scaffold-ma6,12653111,12681569,maker-scaffold-ma6-augustus-gene-42.18,hdac10,HDAC10,HDAC10,midnightblue,0.772652458,0.796431803
scaffold-ma6,16133892,16151027,maker-scaffold-ma6-augustus-gene-53.6,fam3c,FAM3C,FAM3C,firebrick4,0.800947652,0.806038198
scaffold-ma6,17641724,17646106,maker-scaffold-ma6-augustus-gene-58.6,lsm8,LSM8,LSM8,bisque4,0.731360897,0.870324307
scaffold-ma6,18385967,18401060,augustus_masked-scaffold-ma6-processed-gene-61.1,gpsm2,GPSM1,LOC106546276,midnightblue,0.763892706,0.390385475
scaffold-ma6,18689348,18691280,maker-scaffold-ma6-augustus-gene-62.6,cav1,CAV1,CAV1,midnightblue,0.752141289,0.743985736
scaffold-ma6,21843725,21855355,maker-scaffold-ma6-augustus-gene-72.4,bmt2,BMT2,BMT2,midnightblue,0.900685231,0.657320633
scaffold-ma6,23410531,23424031,maker-scaffold-ma6-augustus-gene-78.6,arid2,ARID2,ARID2,midnightblue,0.829072161,0.468414993
scaffold-ma6,24390214,24391119,augustus_masked-scaffold-ma6-processed-gene-81.2,pus7l,PUS7L,NA,midnightblue,0.898732318,0.443795978
scaffold-ma6,24742916,24766978,maker-scaffold-ma6-augustus-gene-82.6,pphln1,PPHLN1,PPHLN1,midnightblue,0.775985135,0.580707766
scaffold-ma6,28322490,28336897,maker-scaffold-ma6-augustus-gene-94.9,xpot,XPOT,LOC106548061,midnightblue,0.797572225,0.583561753
scaffold-ma6,28302592,28318825,maker-scaffold-ma6-augustus-gene-94.8,xpot,XPOT,LOC106548061,bisque4,0.849199381,0.752975443
scaffold-ma6,28931486,28971847,augustus_masked-scaffold-ma6-processed-gene-96.1,lemd3,LEMD3,LEMD3,firebrick4,0.589238606,0.458638987
scaffold-ma6,28801438,28806653,maker-scaffold-ma6-augustus-gene-96.5,wif1,WIF1,WIF1,firebrick4,0.896295735,0.578134034
scaffold-ma6,37681029,37725382,maker-scaffold-ma6-augustus-gene-125.2,tmtc2,TMTC2,TMTC2,midnightblue,0.848489064,0.666523923
scaffold-ma6,39857178,39866793,maker-scaffold-ma6-augustus-gene-132.2,c5h12orf29,LOC103067849,LOC106556737,midnightblue,0.775985135,0.580707766
scaffold-ma6,39838675,39840241,maker-scaffold-ma6-augustus-gene-132.3,c5h12orf50,LOC103067458,LOC106556735,midnightblue,0.880551554,0.612758249
scaffold-ma6,39925166,39964864,maker-scaffold-ma6-augustus-gene-133.3,tmtc3,TMTC3,TMTC3,firebrick4,0.860585992,0.423978247
scaffold-ma6,40381289,40387536,maker-scaffold-ma6-augustus-gene-134.3,dusp6,DUSP7,DUSP6,firebrick4,0.661534224,0.290275371
scaffold-ma6,42067707,42074755,maker-scaffold-ma6-augustus-gene-140.9,ndufa12,NDUFA12,NDUFA12,midnightblue,0.721978868,0.335339042
scaffold-ma6,42529537,42557109,maker-scaffold-ma6-augustus-gene-141.11,elk3,ELK3,ELK3,bisque4,0.80588332,0.670687404
scaffold-ma6,44567474,44591108,maker-scaffold-ma6-augustus-gene-148.9,gas2l3,GAS2L3,GAS2L3,midnightblue,0.705283334,0.300729442
scaffold-ma6,44537181,44564917,maker-scaffold-ma6-augustus-gene-148.8,nr1h4,NR1H4,NR1H4,bisque4,0.7711511,0.391675662
scaffold-ma6,44890471,44906932,maker-scaffold-ma6-augustus-gene-149.17,nup205,NUP205,NUP205,firebrick4,0.725435685,0.483878961
scaffold-ma6,44985906,45034196,augustus_masked-scaffold-ma6-processed-gene-150.0,cnot4,CNOT4,CNOT4,bisque4,0.7711511,0.391675662
scaffold-ma6,45137693,45152746,maker-scaffold-ma6-augustus-gene-150.10,wdr91,LOC103062126,WDR91,midnightblue,0.673756259,0.345400291
scaffold-ma6,45367642,45394769,maker-scaffold-ma6-augustus-gene-151.18,wbp11,WBP11,WBP11,midnightblue,0.683258065,0.467048067
scaffold-ma6,46901312,46915770,maker-scaffold-ma6-augustus-gene-156.12,rrp7a,RRP7A,RRP7A,firebrick4,0.544068496,0.17072625
scaffold-ma6,46880546,46898059,maker-scaffold-ma6-augustus-gene-156.11,poldip3,POLDIP3,POLDIP3,bisque4,0.853856089,0.612445006
scaffold-ma6,47433331,47444667,maker-scaffold-ma6-augustus-gene-158.17,ccdc134,CCDC134,CCDC134,midnightblue,0.656198852,0.414195527
scaffold-ma6,47837712,47872545,maker-scaffold-ma6-augustus-gene-159.8,l3mbtl2,L3MBTL2,L3MBTL2,bisque4,0.731615245,0.341724178
scaffold-ma6,48110255,48132168,maker-scaffold-ma6-augustus-gene-160.5,slc25a17,SLC25A17,SLC25A17,midnightblue,0.806940441,0.510906992
scaffold-ma6,48027984,48059296,maker-scaffold-ma6-augustus-gene-160.7,rbx1,RBX1,RBX1,midnightblue,0.55197216,0.404817551
scaffold-ma6,49169523,49172339,maker-scaffold-ma6-augustus-gene-163.6,atf4,ATF4,ATF4,midnightblue,0.614955387,0.303047875
scaffold-ma6,49345254,49352432,maker-scaffold-ma6-augustus-gene-164.8,rpl3,RPL3,RPL3,midnightblue,0.906252971,0.668901102
scaffold-ma6,49293895,49308489,maker-scaffold-ma6-augustus-gene-164.12,tab1,TAB1,TAB1,midnightblue,0.798800755,0.611828402
scaffold-ma6,50247025,50254348,maker-scaffold-ma6-augustus-gene-167.17,polr2f,POLR2F,POLR2F,midnightblue,0.720889684,0.524872526
scaffold-ma6,50310407,50328324,maker-scaffold-ma6-augustus-gene-167.19,eif3l,EIF3L,LOC106539970,midnightblue,0.80416271,0.835676011
scaffold-ma6,50535435,50569647,maker-scaffold-ma6-augustus-gene-168.16,sh3bp1,SH3BP1,SH3BP1,midnightblue,0.810041385,0.457386507
scaffold-ma6,52548494,52574359,maker-scaffold-ma6-augustus-gene-175.4,tom1,TOM1,TOM1,midnightblue,0.92871619,0.599839891
scaffold-ma6,55183488,55220818,maker-scaffold-ma6-augustus-gene-184.9,washc4,WASHC4,WASHC4,midnightblue,0.742585903,0.656850441
scaffold-ma6,55587160,55596237,maker-scaffold-ma6-augustus-gene-185.6,nfyb,NFYB,NFYB,midnightblue,0.658633216,0.402661107
scaffold-ma6,56422700,56432313,maker-scaffold-ma6-augustus-gene-188.7,sycp3,SYCP3,SYCP3,firebrick4,0.611268479,0.185221406
scaffold-ma6,57921717,57935659,maker-scaffold-ma6-augustus-gene-193.4,mrps33,MRPS33,MRPS33,firebrick4,0.778085386,0.633828713
scaffold-ma6,60168090,60221771,maker-scaffold-ma6-augustus-gene-200.5,pkp2,PKP2,PKP2,bisque4,0.83423473,0.46878842
scaffold-ma6,60880292,60893731,augustus_masked-scaffold-ma6-processed-gene-203.0,sinhcaf,SINHCAF,SINHCAF,midnightblue,0.742597479,0.450469594
scaffold-ma6,63212195,63221161,maker-scaffold-ma6-augustus-gene-210.9,timmdc1,TIMMDC1,TIMMDC1,bisque4,0.793368141,0.893490745
scaffold-ma6,64290928,64304329,maker-scaffold-ma6-augustus-gene-214.9,fancg,FANCG,NA,midnightblue,0.79851806,0.51504183
scaffold-ma6,65188188,65207322,augustus_masked-scaffold-ma6-processed-gene-217.0,gemin8,GEMIN8,GEMIN8,midnightblue,0.955699025,0.525792505
scaffold-ma6,65416222,65418448,maker-scaffold-ma6-augustus-gene-218.5,NA,NA,NA,firebrick4,0.965123583,0.524286273
scaffold-ma6,65813864,65823848,maker-scaffold-ma6-augustus-gene-219.7,strap,STRAP,POC1B,midnightblue,0.929748384,0.736055696
scaffold-ma6,67400479,67482900,maker-scaffold-ma6-augustus-gene-225.3,plekha5,LOC103057713,PLEKHA5,midnightblue,0.59200904,0.230176098
scaffold-ma6,69098415,69109968,augustus_masked-scaffold-ma6-processed-gene-230.14,cmas,CMAS,CMAS,firebrick4,0.800085739,0.409955371
scaffold-ma6,68948940,68956082,augustus_masked-scaffold-ma6-processed-gene-230.3,supt16h,SUPT16H,NA,bisque4,0.752559034,0.37673423
scaffold-mi10,1098235,1124118,maker-scaffold-mi10-augustus-gene-3.12,LOC100556477,LOC103051945,LOC106556233,midnightblue,0.937926973,0.665617901
scaffold-mi10,1077798,1081649,augustus_masked-scaffold-mi10-processed-gene-3.10,zdhhc24,ZDHHC24,ZDHHC24,firebrick4,0.920580339,0.780563686
